"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","choice","scratch","rt","stamp","id"
"A3BH9LOU9KV6T0","cs_wg_v2_real4","3H0W84IWBK3UOJ86OU1BOXTMXY0ERQ","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","1","30","1","chocolate","chocolate
traffic
community
helicopter","47785","2017-02-24 15:53:19","620"
"AFXE92S04IYHY","cs_wg_v2_real4","3TY7ZAOG5FL9APGHQ3TZ2W5485WK0H","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","0","30","1","helicopter","bookshelf
military
helicopter","65983","2017-02-24 15:54:03","621"
"A1VIP6S8H2XXH7","cs_wg_v2_real4","3YZ8UPK3VTN77DG9WXQL3KG3JLRUCH","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","2","70","0","fortune","military
keyboard
chocolate
football
fortune

","54248","2017-02-24 15:54:45","622"
"A3BH9LOU9KV6T0","cs_wg_v2_real4","3H0W84IWBK3UOJ86OU1BOXTMXY0ERQ","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","2","70","1","TRAFFIC","HELICOPTER
CHOCOLATE
COMMUNITY
TRAFFIC
SUNLIGHT
","46823","2017-02-24 15:54:49","623"
"A1VIP6S8H2XXH7","cs_wg_v2_real4","3YZ8UPK3VTN77DG9WXQL3KG3JLRUCH","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","3","25","1","chocolate",,"45788","2017-02-24 15:56:04","624"
"A3BH9LOU9KV6T0","cs_wg_v2_real4","3H0W84IWBK3UOJ86OU1BOXTMXY0ERQ","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","3","40","0","SUNLIGHT","COMMUNITY
HELICOPTER
SUNLIGHT","46547","2017-02-24 15:56:04","625"
"A1Z8UIU2M2X9XE","cs_wg_v2_real4","3O6CYIULED2GLBMEDOQMFEN6B19WUS","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","0","20","1","mountain","mountain
pqrstuvwxyz","63354","2017-02-24 15:56:23","626"
"AFXE92S04IYHY","cs_wg_v2_real4","3TY7ZAOG5FL9APGHQ3TZ2W5485WK0H","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","1","30","0","military","mountain
bookshelf
military
umbrella
structure","65531","2017-02-24 15:56:28","627"
"A3C9PTN49QTVFN","cs_wg_v2_real4","36W0OB37HWFFAKLZOC3UV3SYYVBZHK","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","0","15","0","sunlight","helicopter
sunlight
military
bookshelf
community
","53524","2017-02-24 15:56:50","628"
"A1SL65Z68BK1UT","cs_wg_v2_real4","3X0H8UUIT1P06YUAOJVM0D5IQ4OWSC","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","0","25","1","wedding","football
wedding

","46668","2017-02-24 15:56:55","629"
"A1E41XK40MN4IJ","cs_wg_v2_real4","3LKC68YZ3A4L862HH2EDG8VHTFLWOF","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","0","70","1","TRAFFIC","LADDER
COMMUNITY
BASKET
TRAFFIC
CHOCOLATE","49425","2017-02-24 15:57:27","630"
"A1VIP6S8H2XXH7","cs_wg_v2_real4","3YZ8UPK3VTN77DG9WXQL3KG3JLRUCH","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","4","70","1","fortune",,"82631","2017-02-24 15:57:49","631"
"A1Z8UIU2M2X9XE","cs_wg_v2_real4","3O6CYIULED2GLBMEDOQMFEN6B19WUS","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","1","25","1","ladder","abcde

military
ladder
","57379","2017-02-24 15:57:51","632"
"A3C9PTN49QTVFN","cs_wg_v2_real4","36W0OB37HWFFAKLZOC3UV3SYYVBZHK","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","1","70","0","military","military
helicopter
elephant
ladder
bookshelf","45743","2017-02-24 15:57:56","633"
"A3BH9LOU9KV6T0","cs_wg_v2_real4","3H0W84IWBK3UOJ86OU1BOXTMXY0ERQ","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","4","60","0","TRAFFIC","TRAFFIC","76121","2017-02-24 15:57:58","634"
"A2WC2NO555XU3J","cs_wg_v2_real4","3BXQMRHWKZZKGZS09MKZ6GLFDZVMUR","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","0","20","1","Sunlight ","Sunlight ","46644","2017-02-24 15:58:03","635"
"A1SL65Z68BK1UT","cs_wg_v2_real4","3X0H8UUIT1P06YUAOJVM0D5IQ4OWSC","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","1","60","0","football","Football","57308","2017-02-24 15:58:18","636"
"AFXE92S04IYHY","cs_wg_v2_real4","3TY7ZAOG5FL9APGHQ3TZ2W5485WK0H","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","2","40","1","mountain","military - no
MOUNTAIN - 8
BOOKSHELF - 7
UMBRELLA - 7
STRUCTURE
DOORWAY
BASKET

","97321","2017-02-24 15:58:40","637"
"A1E41XK40MN4IJ","cs_wg_v2_real4","3LKC68YZ3A4L862HH2EDG8VHTFLWOF","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","1","40","0","COMMUNITY","COMMUNITY
BOOKSHELF
UMBRELLA
MOUNTAIN
","65748","2017-02-24 15:58:56","638"
"A3C9PTN49QTVFN","cs_wg_v2_real4","36W0OB37HWFFAKLZOC3UV3SYYVBZHK","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","2","30","1","helicopter","community
military
bookshelf
helicopter
sunlight
wedding
elephant
","64947","2017-02-24 15:59:14","639"
"A1Z8UIU2M2X9XE","cs_wg_v2_real4","3O6CYIULED2GLBMEDOQMFEN6B19WUS","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","2","15","1","military","helicopter
mountain
ladder
sunlight
military
bookshelf
community","61102","2017-02-24 15:59:15","640"
"A15FXHC1CVNW31","cs_wg_v2_real4","3WRFBPLXRAP6ZN0H633YWMKF5CLN3K","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","0","30","1","HELICOPTER","HELICOPTER
BOOKSHELF (WAS THAT A WORD?)
","46037","2017-02-24 15:59:18","641"
"A3BH9LOU9KV6T0","cs_wg_v2_real4","3H0W84IWBK3UOJ86OU1BOXTMXY0ERQ","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","5","60","0","HELICOPTER","HELICOPTER
SUNLIGHT
MOUNTAIN
CHOCOLATE
FOOTBALL
LADDER
","45933","2017-02-24 15:59:19","642"
"A06711361DP1JL158BWS8","cs_wg_v2_real4","3FFJ6VRIL1PI4UQTQ08NPGQRG17I04","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","0","60","1","ELEPHANT",,"51164","2017-02-24 15:59:23","643"
"A2WC2NO555XU3J","cs_wg_v2_real4","3BXQMRHWKZZKGZS09MKZ6GLFDZVMUR","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","1","25","1","traffic","Machine
Football
Wedding (best so far)
traffic ","57933","2017-02-24 15:59:26","644"
"A22JBMOHQKHTSS","cs_wg_v2_real4","32Q90QCQ1SM81FVBYASENL78266EKX","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","0","25","0","House",,"50354","2017-02-24 15:59:55","645"
"A2T5GQ63RC7BLU","cs_wg_v2_real4","39DD6S19JPC3QAUXYBVOA0VL6FJZE4","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","0","60","1","Bookshelf",,"73912","2017-02-24 15:59:58","646"
"A1VIP6S8H2XXH7","cs_wg_v2_real4","3YZ8UPK3VTN77DG9WXQL3KG3JLRUCH","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","5","60","1","football","football
structure","109852","2017-02-24 16:00:03","647"
"A1SL65Z68BK1UT","cs_wg_v2_real4","3X0H8UUIT1P06YUAOJVM0D5IQ4OWSC","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","2","25","1","wedding","wedding
football
bookshelf","60797","2017-02-24 16:00:03","648"
"A1E41XK40MN4IJ","cs_wg_v2_real4","3LKC68YZ3A4L862HH2EDG8VHTFLWOF","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","2","30","1","BOOKSHELF","BOOKSHELF -4
MOUNTAIN- 3
MILITARY- 3
","49950","2017-02-24 16:00:11","649"
"AFXE92S04IYHY","cs_wg_v2_real4","3TY7ZAOG5FL9APGHQ3TZ2W5485WK0H","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","3","70","1","helicopter","MOUNTAIN - NO
BOOKSHELF
MILITARY
DOORWAY
BASKET
UMBRELLA
STRUCTURE
HELICOPTER","68190","2017-02-24 16:00:17","650"
"A3C9PTN49QTVFN","cs_wg_v2_real4","36W0OB37HWFFAKLZOC3UV3SYYVBZHK","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","3","20","0","football","community
military
bookshelf
wedding
umbrella
football
","47939","2017-02-24 16:00:20","651"
"A3BH9LOU9KV6T0","cs_wg_v2_real4","3H0W84IWBK3UOJ86OU1BOXTMXY0ERQ","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","6","40","1","MOUNTAIN","TRAFFIC
HELICOPTER
MOUNTAIN
COMMUNITY
FOOTBALL
","47526","2017-02-24 16:00:30","652"
"A1Z8UIU2M2X9XE","cs_wg_v2_real4","3O6CYIULED2GLBMEDOQMFEN6B19WUS","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","3","40","1","helicopter","military == NO

HELICOPTER
COMMUNITY
","58050","2017-02-24 16:00:45","653"
"A06711361DP1JL158BWS8","cs_wg_v2_real4","3FFJ6VRIL1PI4UQTQ08NPGQRG17I04","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","1","15","1","UMBRELLA",,"46262","2017-02-24 16:01:13","654"
"A3C9PTN49QTVFN","cs_wg_v2_real4","36W0OB37HWFFAKLZOC3UV3SYYVBZHK","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","4","20","0","bookshelf","bookshelf
sunlight
umbrella
doorway
chocolate","45910","2017-02-24 16:01:16","655"
"A1SL65Z68BK1UT","cs_wg_v2_real4","3X0H8UUIT1P06YUAOJVM0D5IQ4OWSC","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","3","60","1","bookshelf",,"49286","2017-02-24 16:01:19","656"
"A2WC2NO555XU3J","cs_wg_v2_real4","3BXQMRHWKZZKGZS09MKZ6GLFDZVMUR","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","2","60","1","Sunlight ","Traffic (30)
Wedding (30)
Machine (10)
Military (10)
Sunlight (40)
Elephant ((40)","96286","2017-02-24 16:01:26","657"
"A1VIP6S8H2XXH7","cs_wg_v2_real4","3YZ8UPK3VTN77DG9WXQL3KG3JLRUCH","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","6","30","1","chocolate",,"71747","2017-02-24 16:01:27","658"
"A1E41XK40MN4IJ","cs_wg_v2_real4","3LKC68YZ3A4L862HH2EDG8VHTFLWOF","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","3","60","1","FOOTBALL","CHOCOLATE- 2
UMBRELLA- 4
LADDER- 2
FOOTBALL- 4
BOOKSHELF- 4","76088","2017-02-24 16:01:45","659"
"A15FXHC1CVNW31","cs_wg_v2_real4","3WRFBPLXRAP6ZN0H633YWMKF5CLN3K","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","1","70","1","ELEPHANT","ELEPHANT
MOUNTAIN
COMMUNITY","49196","2017-02-24 16:01:55","660"
"A1ZB2NY0F9QNP0","cs_wg_v2_real4","3MHW492WW0EKTEH0ECU422NYR64MVG","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","0","70","1","ELEPHANT","HELICOPTER
COMMUNITY
CHOCOLATE
BASKET
MOUNTAIN
TRAFFIC
ELEPHANT
MACHINE
FORTUNE
BOOKSHELF
","130457","2017-02-24 16:01:59","661"
"A22JBMOHQKHTSS","cs_wg_v2_real4","32Q90QCQ1SM81FVBYASENL78266EKX","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","1","25","1","Umbrella","Elephant
House
Umbrella","50227","2017-02-24 16:02:03","662"
"A06711361DP1JL158BWS8","cs_wg_v2_real4","3FFJ6VRIL1PI4UQTQ08NPGQRG17I04","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","2","30","1","BOOKSHELF",,"48430","2017-02-24 16:02:20","663"
"A3C9PTN49QTVFN","cs_wg_v2_real4","36W0OB37HWFFAKLZOC3UV3SYYVBZHK","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","5","60","1","sunlight","football
basket
fortune
sunlight
ladder
elephant
","55577","2017-02-24 16:02:24","664"
"AFXE92S04IYHY","cs_wg_v2_real4","3TY7ZAOG5FL9APGHQ3TZ2W5485WK0H","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","4","60","1","bookshelf","HELICOPTER - NO
bookshelf - 5
doorway
mountain
umbrella
military
structure
fortune
basket
stomach
Ladder
","103792","2017-02-24 16:02:32","665"
"A1SL65Z68BK1UT","cs_wg_v2_real4","3X0H8UUIT1P06YUAOJVM0D5IQ4OWSC","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","4","30","1","bookshelf",,"54470","2017-02-24 16:02:33","666"
"A1Z8UIU2M2X9XE","cs_wg_v2_real4","3O6CYIULED2GLBMEDOQMFEN6B19WUS","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","4","70","1","sunlight","HELICOPTER - NO
MILITARY -okay
COMMUNITY -nah
SUNLIGHT -okay
FOOTBALL","62631","2017-02-24 16:02:37","667"
"A1P6OXEJ86HQRM","cs_wg_v2_real4","30JNVC0OR9L6WSK81GKH4AGUTSQHQ8","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","0","30","1","helicoptor",,"105324","2017-02-24 16:02:38","668"
"A3BH9LOU9KV6T0","cs_wg_v2_real4","3H0W84IWBK3UOJ86OU1BOXTMXY0ERQ","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","7","20","0","FOOTBALL","COMMUNITY
MOUNTAIN
FOOTBALL
TRAFFIC
LADDER
","108721","2017-02-24 16:02:47","669"
"A1E41XK40MN4IJ","cs_wg_v2_real4","3LKC68YZ3A4L862HH2EDG8VHTFLWOF","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","4","30","0","UMBRELLA","COMMUNITY- 7
UMBRELLA- 13","45822","2017-02-24 16:02:53","670"
"A2WC2NO555XU3J","cs_wg_v2_real4","3BXQMRHWKZZKGZS09MKZ6GLFDZVMUR","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","3","70","1","Traffic","TRAFFIC (80)
SUNLIGHT (60)
STRUCTURE (50)","50669","2017-02-24 16:02:57","671"
"A1VIP6S8H2XXH7","cs_wg_v2_real4","3YZ8UPK3VTN77DG9WXQL3KG3JLRUCH","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","7","30","0","keyboard",,"79277","2017-02-24 16:03:04","672"
"A2T5GQ63RC7BLU","cs_wg_v2_real4","39DD6S19JPC3QAUXYBVOA0VL6FJZE4","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","1","70","1","HELICOPTER",,"139056","2017-02-24 16:03:08","673"
"A15FXHC1CVNW31","cs_wg_v2_real4","3WRFBPLXRAP6ZN0H633YWMKF5CLN3K","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","2","25","0","STRUCTURE","STRUCTURE
","51146","2017-02-24 16:03:20","674"
"A06711361DP1JL158BWS8","cs_wg_v2_real4","3FFJ6VRIL1PI4UQTQ08NPGQRG17I04","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","3","25","1","WEATHER","
","45880","2017-02-24 16:03:39","675"
"A2SE5QBXBBDL3N","cs_wg_v2_real4","3YJ6NA41JBHHNMEJP38DGI6Z1O8PJU","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","0","40","1","REPUBLICAN","REPUBLICAN - 80
SPAGHETTI - 70","56183","2017-02-24 16:03:44","676"
"AFXE92S04IYHY","cs_wg_v2_real4","3TY7ZAOG5FL9APGHQ3TZ2W5485WK0H","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","5","20","1","stomach","bookshelf - no
mountain
military
fortune
stomach - 
umbrella
doorway
basket","61065","2017-02-24 16:03:48","677"
"A3C9PTN49QTVFN","cs_wg_v2_real4","36W0OB37HWFFAKLZOC3UV3SYYVBZHK","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","6","100","0","umbrella","community
umbrella
fortune
sunlight
bookshelf
chocolate
mountain
ladder
foobtall","79539","2017-02-24 16:03:53","678"
"A1Z8UIU2M2X9XE","cs_wg_v2_real4","3O6CYIULED2GLBMEDOQMFEN6B19WUS","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","5","30","1","helicopter","TPOKICH

COMMUNITY -2
MILITARY - 3
HELICOPTER- a lot","62278","2017-02-24 16:04:00","679"
"A2WC2NO555XU3J","cs_wg_v2_real4","3BXQMRHWKZZKGZS09MKZ6GLFDZVMUR","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","4","25","1","Basket","BASKET (15 apart)
WEDDING (5 apart)
DOORWAY ","50666","2017-02-24 16:04:07","680"
"A2HHKBW8HQWI66","cs_wg_v2_real4","3L4PIM1GQTHSUOPXOVD5V0L2FA5RYI","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","0","60","1","helicopter",,"50774","2017-02-24 16:04:30","681"
"A1E41XK40MN4IJ","cs_wg_v2_real4","3LKC68YZ3A4L862HH2EDG8VHTFLWOF","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","5","25","1","LADDER","BOOKSHELF
COMMUNITY
CHOCOLATE
MILITARY
LADDER
","47361","2017-02-24 16:04:35","682"
"A1SL65Z68BK1UT","cs_wg_v2_real4","3X0H8UUIT1P06YUAOJVM0D5IQ4OWSC","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","5","15","1","bookshelf","bookshelf","74750","2017-02-24 16:04:40","683"
"A3C9PTN49QTVFN","cs_wg_v2_real4","36W0OB37HWFFAKLZOC3UV3SYYVBZHK","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","7","15","0","ladder","bookshelf
umbrella
traffic
doorway
ladder
","45851","2017-02-24 16:04:46","684"
"A1P6OXEJ86HQRM","cs_wg_v2_real4","30JNVC0OR9L6WSK81GKH4AGUTSQHQ8","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","1","60","1","elephant","elephant ","99069","2017-02-24 16:04:53","685"
"A3N0QZ9ZKUCTCQ","cs_wg_v2_real4","36NEMU28XFEX83H54MZ0O46CYF6MWQ","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","0","25","1","wedding","wedding
","48777","2017-02-24 16:04:53","686"
"A22JBMOHQKHTSS","cs_wg_v2_real4","32Q90QCQ1SM81FVBYASENL78266EKX","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","2","60","0","Elephant","House
Chocolate
Football
Sunshine
Elephant","74876","2017-02-24 16:04:54","687"
"A3BH9LOU9KV6T0","cs_wg_v2_real4","3H0W84IWBK3UOJ86OU1BOXTMXY0ERQ","test","Memory","8","[0]","8","100","1",NULL,"FOOTBALL, COMMUNITY, TRAFFIC, CHOCOLATE, MOUNTAIN, SUNLIGHT, LADDER, ELEPHANT, MILITARY, BOOKSHELF, WEDDING","122740","2017-02-24 16:04:58","688"
"A15FXHC1CVNW31","cs_wg_v2_real4","3WRFBPLXRAP6ZN0H633YWMKF5CLN3K","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","3","60","1","FOOTBALL","FOOTBALL
COMMUNITY
","67453","2017-02-24 16:04:59","689"
"A06711361DP1JL158BWS8","cs_wg_v2_real4","3FFJ6VRIL1PI4UQTQ08NPGQRG17I04","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","4","70","1","ELEPHANT",,"46248","2017-02-24 16:05:04","690"
"A2WC2NO555XU3J","cs_wg_v2_real4","3BXQMRHWKZZKGZS09MKZ6GLFDZVMUR","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","5","40","1","Elephant","FOOTBALL(50)
TRAFFIC (50)
WEDDING (60)
ELEPHANT(90)","45997","2017-02-24 16:05:05","691"
"A2T5GQ63RC7BLU","cs_wg_v2_real4","39DD6S19JPC3QAUXYBVOA0VL6FJZE4","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","2","15","1","Structure",,"63035","2017-02-24 16:05:06","692"
"A1Z8UIU2M2X9XE","cs_wg_v2_real4","3O6CYIULED2GLBMEDOQMFEN6B19WUS","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","6","25","1","military","HELICOPTER - CO
MILITARY - TA
SUNLIGHT - IG
","46436","2017-02-24 16:05:16","693"
"AFXE92S04IYHY","cs_wg_v2_real4","3TY7ZAOG5FL9APGHQ3TZ2W5485WK0H","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","6","25","1","umbrella","stomach - no
mountain
basket
ladder
umbrella
military
fortune
doorway","48262","2017-02-24 16:05:19","694"
"A2SE5QBXBBDL3N","cs_wg_v2_real4","3YJ6NA41JBHHNMEJP38DGI6Z1O8PJU","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","1","60","0","RUNNER",,"54960","2017-02-24 16:05:28","695"
"A1WR6M74EOTJNY","cs_wg_v2_real4","3N4BPTXIO8TPQBSXOA7JR3TBOU0UKU","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","0","40","1","military","military, helicopter","59961","2017-02-24 16:05:29","696"
